,veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat
16048,24700,0.224503765,0,0,0,SEDAN,1,M,E,4
16049,17600,0.498288843,0,0,0,SEDAN,3,F,B,4
16050,6000,0.249144422,0,0,0,HBACK,4,M,B,3
16051,19700,0.224503765,0,0,0,SEDAN,2,F,C,4
16052,6500,0.752908967,0,0,0,STNWG,4,M,D,3
16053,19600,0.027378508,0,0,0,HBACK,1,F,D,3
16054,10000,0.377823409,0,0,0,HBACK,4,F,B,2
16055,18600,0.52019165,0,0,0,SEDAN,1,M,C,2
16056,23800,0.52019165,0,0,0,SEDAN,1,F,C,2
16057,10700,0.249144422,0,0,0,SEDAN,3,F,A,4
16058,13400,0.183436003,0,0,0,SEDAN,3,F,C,2
16059,10400,0.027378508,0,0,0,HBACK,3,M,A,4
16060,9900,0.462696783,0,0,0,SEDAN,4,M,C,6
16061,13600,0.588637919,0,0,0,SEDAN,2,F,C,4
16062,17200,0.109514032,0,0,0,SEDAN,1,F,D,6
16063,18400,0.517453799,0,0,0,SEDAN,1,M,F,5
16064,15300,0.249144422,0,0,0,STNWG,4,M,A,5
16065,26600,0.999315537,0,0,0,TRUCK,3,M,E,1
16066,47700,0.142368241,0,0,0,HDTOP,1,M,E,2
16067,10500,0.503764545,0,0,0,SEDAN,3,F,F,4
16068,12700,0.856947296,0,0,0,SEDAN,2,M,C,1
16069,9900,0.481861739,0,0,0,SEDAN,3,F,A,2
16070,45200,0.232717317,0,0,0,STNWG,1,F,C,5
16071,28400,0.142368241,0,0,0,MCARA,3,M,A,5
16072,17100,0.462696783,1,2,400,SEDAN,2,F,C,1
16073,18100,0.588637919,0,0,0,STNWG,4,F,A,2
16074,15700,0.511978097,0,0,0,STNWG,4,M,A,2
16075,10400,0.249144422,0,0,0,SEDAN,3,F,E,6
16076,19700,0.150581793,0,0,0,STNWG,4,M,E,3
16077,12500,0.027378508,0,0,0,HBACK,2,F,A,2
16078,4400,0.621492129,0,0,0,SEDAN,4,F,A,3
16079,13900,0.150581793,0,0,0,SEDAN,3,F,D,2
16080,16100,0.027378508,0,0,0,SEDAN,4,F,F,5
16081,5900,0.462696783,0,0,0,COUPE,4,F,A,2
16082,35300,0.027378508,0,0,0,STNWG,3,F,F,5
16083,9700,0.180698152,0,0,0,HBACK,3,F,B,2
16084,16800,0.221765914,0,0,0,STNWG,2,F,C,2
16085,13900,0.848733744,0,0,0,HBACK,2,M,C,3
16086,19700,0.83504449,0,0,0,UTE,3,F,C,2
16087,12900,0.462696783,0,0,0,HBACK,1,F,C,2
16088,15300,0.249144422,0,0,0,SEDAN,2,F,E,4
16089,14000,0.142368241,1,1,1401.179997,HBACK,1,F,B,3
16090,19300,0.52019165,0,0,0,STNWG,3,M,B,4
16091,11900,0.884325804,0,0,0,STNWG,4,F,D,2
16092,28200,0.52019165,0,0,0,STNWG,1,M,A,4
16093,22800,0.539356605,0,0,0,SEDAN,2,M,C,3
16094,26800,0.706365503,0,0,0,SEDAN,1,F,A,4
16095,17500,0.142368241,0,0,0,STNWG,4,F,C,2
16096,11500,0.517453799,0,0,0,HBACK,2,M,C,3
16097,12600,0.377823409,0,0,0,MIBUS,4,M,A,4
16098,15700,0.506502396,0,0,0,SEDAN,2,F,A,4
16099,18600,0.501026694,0,0,0,SEDAN,1,F,C,2
16100,37640,0.027378508,0,0,0,TRUCK,1,M,F,2
16101,6600,0.150581793,0,0,0,HBACK,4,M,A,5
16102,13990,0.114989733,1,1,231.6299992,HBACK,1,F,C,4
16103,17400,0.027378508,0,0,0,STNWG,4,F,F,2
16104,18600,0.153319644,0,0,0,HBACK,2,F,F,2
16105,26700,0.027378508,0,0,0,STNWG,1,F,A,4
16106,4800,0.405201917,0,0,0,HBACK,4,F,C,5
16107,16835,0.547570157,0,0,0,HBACK,1,F,B,3
16108,9300,0.027378508,0,0,0,HBACK,2,M,B,4
16109,18900,0.848733744,0,0,0,UTE,3,M,D,2
16110,42500,0.153319644,0,0,0,STNWG,2,F,A,5
16111,16700,0.572210815,0,0,0,SEDAN,2,M,E,3
16112,16600,0.621492129,0,0,0,HBACK,3,F,A,5
16113,25500,0.027378508,0,0,0,STNWG,1,F,C,4
16114,12900,0.848733744,0,0,0,HBACK,2,M,D,6
16115,35700,0.536618754,0,0,0,STNWG,3,F,B,3
16116,10400,0.621492129,0,0,0,HBACK,3,F,D,4
16117,10800,0.432580424,0,0,0,SEDAN,3,M,D,4
16118,9800,0.03559206,0,0,0,SEDAN,3,F,A,5
16119,67200,0.249144422,0,0,0,RDSTR,1,M,C,1
16120,19200,0.117727584,0,0,0,HBACK,1,F,C,4
16121,14300,0.856947296,0,0,0,SEDAN,2,F,C,1
16122,11300,0.446269678,0,0,0,STNWG,3,F,D,2
16123,19300,0.588637919,0,0,0,STNWG,3,F,F,3
16124,12800,0.432580424,0,0,0,HBACK,2,F,C,5
16125,18900,0.350444901,0,0,0,SEDAN,1,F,C,4
16126,7600,0.750171116,1,1,5155.799988,STNWG,4,M,E,2
16127,17200,0.221765914,0,0,0,SEDAN,2,F,C,3
16128,10100,0.536618754,0,0,0,SEDAN,4,F,C,5
16129,12900,0.249144422,0,0,0,SEDAN,3,M,D,5
16130,13700,0.462696783,0,0,0,HBACK,1,F,A,2
16131,13400,0.249144422,0,0,0,SEDAN,3,F,B,3
16132,8500,0.027378508,0,0,0,HBACK,3,M,A,3
16133,37600,0.260095825,1,1,200,STNWG,3,M,B,4
16134,16500,0.495550993,0,0,0,SEDAN,3,M,C,4
16135,4600,0.109514032,0,0,0,HBACK,4,F,B,4
16136,19300,0.52019165,0,0,0,STNWG,4,M,A,3
16137,40500,0.246406571,0,0,0,STNWG,2,F,C,4
16138,11800,0.219028063,0,0,0,STNWG,3,M,A,2
16139,31100,0.268309377,0,0,0,UTE,2,F,A,2
16140,27900,0.251882272,0,0,0,STNWG,3,F,F,2
16141,60500,0.848733744,1,1,994.0699997,STNWG,1,M,B,6
16142,13200,0.432580424,0,0,0,SEDAN,3,F,A,4
16143,20100,0.219028063,0,0,0,SEDAN,2,M,C,5
16144,21200,0.027378508,0,0,0,STNWG,3,M,F,3
16145,13400,0.027378508,0,0,0,UTE,2,M,B,3
16146,14900,0.142368241,0,0,0,HBACK,1,F,A,2
16147,21900,0.027378508,0,0,0,STNWG,2,M,C,2
16148,16600,0.150581793,0,0,0,HBACK,2,F,B,1
16149,13300,0.848733744,0,0,0,SEDAN,3,M,E,4
16150,26300,0.840520192,0,0,0,STNWG,2,F,C,3
16151,6200,0.421629021,0,0,0,HBACK,3,F,B,2
16152,8000,0.832306639,0,0,0,UTE,4,F,D,5
16153,13700,0.432580424,0,0,0,SEDAN,2,F,A,5
16154,23900,0.845995893,0,0,0,HDTOP,2,F,B,2
16155,15500,0.457221081,0,0,0,COUPE,3,F,D,4
16156,35400,0.180698152,0,0,0,STNWG,2,F,D,2
16157,11600,0.845995893,0,0,0,SEDAN,4,F,B,3
16158,7700,0.83504449,0,0,0,HBACK,4,F,D,5
16159,11300,0.432580424,0,0,0,HBACK,2,F,A,1
16160,12300,0.257357974,0,0,0,HBACK,1,F,A,4
16161,45100,0.342231348,0,0,0,STNWG,2,M,F,3
16162,21800,0.848733744,0,0,0,SEDAN,2,F,C,2
16163,17400,0.142368241,0,0,0,SEDAN,2,F,D,6
16164,10500,0.410677618,0,0,0,SEDAN,4,F,A,4
16165,16600,0.142368241,0,0,0,SEDAN,2,F,A,3
16166,27500,0.027378508,0,0,0,SEDAN,1,F,E,5
16167,9000,0.432580424,0,0,0,SEDAN,3,F,B,4
16168,6100,0.060232717,0,0,0,PANVN,4,M,C,2
16169,31000,0.462696783,0,0,0,STNWG,3,M,B,5
16170,17600,0.260095825,0,0,0,SEDAN,2,M,C,4
16171,3100,0.5229295,0,0,0,SEDAN,4,M,C,2
16172,20400,0.588637919,0,0,0,STNWG,3,F,D,2
16173,8400,0.114989733,0,0,0,HBACK,3,F,C,5
16174,15200,0.150581793,0,0,0,HDTOP,3,F,C,1
16175,11600,0.747433265,0,0,0,SEDAN,3,F,C,1
16176,19500,0.150581793,0,0,0,STNWG,4,F,C,1
16177,18500,0.848733744,0,0,0,HBACK,2,F,C,2
16178,39900,0.93908282,0,0,0,STNWG,2,F,A,3
16179,13500,0.142368241,0,0,0,HBACK,1,F,B,3
16180,13900,0.432580424,0,0,0,HBACK,3,F,A,2
16181,22000,0.93908282,0,0,0,STNWG,3,F,F,2
16182,11900,0.936344969,0,0,0,HBACK,2,F,C,1
16183,15000,0.457221081,0,0,0,HBACK,1,F,B,1
16184,14200,0.060232717,0,0,0,HBACK,4,F,B,2
16185,47090,0.432580424,0,0,0,STNWG,1,F,F,2
16186,17500,0.621492129,0,0,0,STNWG,2,M,B,3
16187,41800,0.227241615,0,0,0,STNWG,2,M,B,4
16188,10600,0.462696783,0,0,0,STNWG,3,M,B,4
16189,11000,0.095824778,0,0,0,HBACK,2,M,C,5
16190,5300,0.432580424,0,0,0,HBACK,4,F,C,4
16191,11800,0.605065024,0,0,0,SEDAN,3,F,D,2
16192,11300,0.432580424,0,0,0,SEDAN,3,F,E,6
16193,25300,0.427104723,1,2,743.77,HDTOP,1,F,C,3
16194,17100,0.465434634,0,0,0,SEDAN,2,F,A,3
16195,11400,0.432580424,0,0,0,SEDAN,3,F,E,2
16196,17300,0.429842574,0,0,0,HBACK,1,F,C,3
16197,4100,0.588637919,0,0,0,UTE,4,F,E,3
16198,10500,0.856947296,0,0,0,HBACK,4,F,C,2
16199,25900,0.588637919,0,0,0,UTE,3,M,C,3
16200,28100,0.440793977,0,0,0,HBACK,1,F,A,2
16201,17600,0.377823409,0,0,0,SEDAN,2,F,A,4
16202,39990,0.859685147,0,0,0,SEDAN,1,F,C,4
16203,7100,0.142368241,0,0,0,HBACK,3,M,E,5
16204,10900,0.142368241,0,0,0,STNWG,4,F,D,4
16205,17600,0.45174538,0,0,0,HBACK,2,F,A,1
16206,14400,0.246406571,0,0,0,SEDAN,2,F,C,6
16207,15100,0.572210815,0,0,0,HBACK,2,F,E,4
16208,19500,0.060232717,0,0,0,SEDAN,2,F,A,1
16209,18800,0.588637919,1,1,4882.889999,SEDAN,1,F,C,1
16210,11600,0.550308008,0,0,0,HBACK,2,F,B,2
16211,13990,0.432580424,0,0,0,HBACK,1,F,B,3
16212,14400,0.432580424,0,0,0,HBACK,2,F,A,6
16213,27000,0.481861739,0,0,0,STNWG,3,F,B,2
16214,20600,0.621492129,0,0,0,SEDAN,2,F,B,5
16215,8500,0.432580424,0,0,0,HBACK,3,F,A,1
16216,33800,0.514715948,0,0,0,HDTOP,2,F,C,4
16217,7100,0.501026694,0,0,0,SEDAN,4,M,C,3
16218,18800,0.073921971,0,0,0,HBACK,1,F,C,3
16219,11700,0.698151951,0,0,0,HBACK,2,F,A,5
16220,14600,0.481861739,0,0,0,SEDAN,3,F,A,5
16221,14200,0.1724846,0,0,0,SEDAN,3,F,A,6
16222,54300,0.427104723,0,0,0,STNWG,1,F,F,3
16223,19600,0.142368241,0,0,0,HBACK,3,M,C,5
16224,7800,0.024640657,0,0,0,UTE,4,M,C,2
16225,41400,0.432580424,1,1,9844.589996,STNWG,2,M,E,1
16226,24100,0.024640657,0,0,0,SEDAN,1,F,E,6
16227,16300,0.462696783,0,0,0,STNWG,3,F,C,4
16228,14100,0.999315537,0,0,0,SEDAN,2,M,A,3
16229,19000,0.449007529,0,0,0,SEDAN,1,M,C,5
16230,11900,0.553045859,0,0,0,HBACK,2,F,E,6
16231,14700,0.553045859,0,0,0,HBACK,2,F,A,6
16232,52400,0.553045859,0,0,0,STNWG,1,F,E,5
16233,14700,0.432580424,0,0,0,SEDAN,2,F,B,5
16234,6000,0.553045859,0,0,0,SEDAN,4,F,A,5
16235,15600,0.999315537,0,0,0,SEDAN,1,M,C,5
16236,20900,0.553045859,0,0,0,STNWG,4,F,C,4
16237,14400,0.246406571,0,0,0,PANVN,3,M,C,4
16238,4400,0.553045859,0,0,0,HBACK,4,M,B,5
16239,19400,0.553045859,0,0,0,HBACK,1,M,A,4
16240,31700,0.553045859,0,0,0,STNWG,1,M,A,6
16241,19400,0.553045859,0,0,0,SEDAN,2,M,A,6
16242,22000,0.142368241,0,0,0,UTE,2,F,D,3
16243,11600,0.553045859,0,0,0,HBACK,2,M,B,6
16244,19000,0.432580424,0,0,0,HBACK,1,F,E,4
16245,20500,0.553045859,0,0,0,SEDAN,2,F,C,4
16246,22000,0.446269678,0,0,0,STNWG,2,M,B,4
16247,8300,0.361396304,0,0,0,HBACK,3,F,A,4
16248,6600,0.024640657,0,0,0,HBACK,4,F,C,1
16249,12000,0.553045859,0,0,0,UTE,4,M,D,5
16250,19500,0.62422998,0,0,0,STNWG,3,F,C,4
16251,33100,0.553045859,1,1,1127.289999,SEDAN,1,F,B,3
16252,12900,0.553045859,0,0,0,HDTOP,4,F,C,3
16253,11500,0.657084189,0,0,0,HDTOP,4,M,A,5
16254,13600,0.621492129,0,0,0,HBACK,2,F,D,1
16255,11500,0.553045859,0,0,0,SEDAN,3,M,D,6
16256,10700,0.553045859,0,0,0,SEDAN,3,M,B,2
16257,4100,0.553045859,0,0,0,HBACK,4,F,C,3
16258,8900,0.432580424,0,0,0,SEDAN,4,F,B,2
16259,7000,0.553045859,0,0,0,HBACK,4,F,A,3
16260,19400,0.553045859,0,0,0,SEDAN,1,F,A,5
16261,16200,0.10403833,0,0,0,SEDAN,2,F,B,5
16262,8800,0.432580424,0,0,0,SEDAN,3,M,B,4
16263,13500,0.59137577,0,0,0,HBACK,3,F,B,2
16264,14400,0.553045859,0,0,0,STNWG,4,F,A,3
16265,16400,0.553045859,0,0,0,SEDAN,2,M,A,6
16266,8500,0.553045859,0,0,0,SEDAN,4,F,B,2
16267,7700,0.246406571,0,0,0,TRUCK,4,M,A,2
16268,14500,0.432580424,0,0,0,HBACK,1,F,A,4
16269,9600,0.024640657,0,0,0,HBACK,3,F,A,6
16270,10400,0.446269678,0,0,0,STNWG,4,F,C,3
16271,38300,0.777549624,0,0,0,STNWG,2,F,C,3
16272,10900,0.024640657,0,0,0,SEDAN,3,F,C,3
16273,6900,0.553045859,0,0,0,SEDAN,4,M,C,5
16274,13000,0.999315537,0,0,0,STNWG,4,F,C,4
16275,14900,0.462696783,0,0,0,HBACK,1,F,C,3
16276,7400,0.446269678,0,0,0,STNWG,4,M,D,6
16277,18300,0.142368241,0,0,0,HBACK,1,F,E,2
16278,15000,0.553045859,0,0,0,STNWG,4,F,D,3
16279,8300,0.553045859,0,0,0,HBACK,4,M,C,2
16280,7100,0.553045859,0,0,0,SEDAN,4,F,C,2
16281,21700,0.553045859,0,0,0,STNWG,3,M,D,3
16282,13300,0.553045859,0,0,0,SEDAN,3,M,A,4
16283,21100,0.462696783,0,0,0,SEDAN,3,M,C,5
16284,13100,0.588637919,0,0,0,SEDAN,3,F,A,5
16285,9800,0.55578371,0,0,0,SEDAN,3,F,C,4
16286,11900,0.27652293,0,0,0,SEDAN,2,F,C,6
16287,14500,0.446269678,0,0,0,SEDAN,3,F,B,2
16288,28200,0.553045859,0,0,0,STNWG,1,F,C,2
16289,10200,0.553045859,0,0,0,HBACK,3,F,A,5
16290,8900,0.553045859,0,0,0,SEDAN,3,F,B,4
16291,19400,0.134154689,0,0,0,SEDAN,2,F,A,4
16292,17200,0.553045859,0,0,0,SEDAN,2,F,E,6
16293,8700,0.553045859,0,0,0,HBACK,3,F,A,5
16294,22700,0.446269678,0,0,0,SEDAN,2,F,E,3
16295,3900,0.553045859,0,0,0,SEDAN,4,M,B,4
16296,14500,0.446269678,0,0,0,STNWG,3,F,C,3
16297,6500,0.553045859,0,0,0,HBACK,4,F,E,3
16298,8200,0.553045859,0,0,0,SEDAN,3,F,C,3
16299,12600,0.553045859,0,0,0,HBACK,1,F,C,5
16300,21700,0.553045859,0,0,0,SEDAN,2,M,B,6
16301,24800,0.621492129,0,0,0,STNWG,2,M,B,4
16302,7600,0.328542095,0,0,0,HBACK,3,M,B,2
16303,28900,0.446269678,0,0,0,STNWG,3,M,D,4
16304,21900,0.287474333,0,0,0,UTE,3,M,D,4
16305,14000,0.618754278,0,0,0,SEDAN,3,F,C,4
16306,17100,0.446269678,0,0,0,HBACK,2,M,B,2
16307,27000,0.553045859,0,0,0,STNWG,2,F,A,4
16308,12300,0.142368241,0,0,0,SEDAN,3,F,C,2
16309,14900,0.446269678,0,0,0,UTE,3,F,C,4
16310,14300,0.060232717,0,0,0,UTE,4,M,D,2
16311,13300,0.553045859,0,0,0,SEDAN,3,F,C,4
16312,8200,0.506502396,0,0,0,HBACK,4,F,A,2
16313,5000,0.553045859,0,0,0,STNWG,4,M,C,3
16314,7000,0.462696783,0,0,0,HBACK,4,M,C,5
16315,11500,0.553045859,0,0,0,SEDAN,3,F,C,4
16316,28100,0.8678987,1,1,1494.16,STNWG,3,M,A,4
16317,4400,0.553045859,0,0,0,SEDAN,4,F,A,3
16318,10300,0.446269678,0,0,0,HBACK,3,F,C,5
16319,7400,0.621492129,0,0,0,SEDAN,4,F,C,5
16320,2800,0.553045859,0,0,0,HBACK,4,F,E,6
16321,19000,0.462696783,0,0,0,STNWG,3,M,B,3
16322,24200,0.711841205,0,0,0,SEDAN,1,M,E,3
16323,11500,0.561259411,0,0,0,HBACK,3,F,A,6
16324,13700,0.999315537,0,0,0,HBACK,1,M,D,4
16325,2800,0.432580424,0,0,0,HBACK,4,M,C,4
16326,17600,0.462696783,1,1,329.7699966,HBACK,2,F,A,3
16327,75400,0.128678987,0,0,0,STNWG,1,M,E,3
16328,14700,0.432580424,0,0,0,SEDAN,3,F,A,6
16329,21000,0.221765914,0,0,0,STNWG,2,M,A,4
16330,13300,0.221765914,0,0,0,COUPE,4,F,C,3
16331,44400,0.462696783,0,0,0,STNWG,1,M,B,4
16332,6600,0.331279945,0,0,0,SEDAN,4,M,D,2
16333,31990,0.539356605,0,0,0,STNWG,1,F,C,3
16334,13700,0.462696783,0,0,0,HBACK,1,F,C,4
16335,7500,0.714579055,1,1,2273.869995,COUPE,4,F,D,4
16336,45600,0.457221081,0,0,0,STNWG,2,M,D,3
16337,11500,0.462696783,0,0,0,HBACK,2,F,A,3
16338,16500,0.569472964,0,0,0,STNWG,2,F,D,4
16339,4000,0.462696783,0,0,0,TRUCK,4,M,D,4
16340,6800,0.410677618,0,0,0,HBACK,4,F,B,1
16341,17400,0.462696783,0,0,0,HBACK,2,F,B,3
16342,10300,0.462696783,0,0,0,SEDAN,3,F,C,4
16343,14900,0.462696783,0,0,0,SEDAN,2,M,B,3
16344,10100,0.005475702,0,0,0,STNWG,3,F,D,3
16345,26200,0.588637919,0,0,0,STNWG,2,F,A,5
16346,10600,0.588637919,0,0,0,UTE,4,M,D,1
16347,26200,0.462696783,0,0,0,SEDAN,1,M,A,4
16348,2800,0.588637919,0,0,0,HBACK,4,F,A,3
16349,26200,0.413415469,0,0,0,STNWG,2,F,A,5
16350,11500,0.536618754,0,0,0,SEDAN,3,M,D,5
16351,96500,0.41889117,0,0,0,SEDAN,2,M,A,4
16352,5800,0.221765914,0,0,0,SEDAN,4,F,A,4
16353,4100,0.221765914,0,0,0,HBACK,4,F,B,2
16354,21500,0.410677618,0,0,0,UTE,3,M,A,2
16355,37000,0.588637919,0,0,0,TRUCK,2,M,E,4
16356,19400,0.073921971,0,0,0,HBACK,2,M,B,5
16357,14500,0.462696783,0,0,0,STNWG,2,F,C,5
16358,7900,0.539356605,0,0,0,TRUCK,4,M,B,1
16359,15700,0.93908282,1,1,1943.429997,SEDAN,2,F,E,4
16360,21100,0.462696783,0,0,0,STNWG,4,M,F,4
16361,9500,0.588637919,0,0,0,HDTOP,4,F,C,2
16362,24100,0.180698152,0,0,0,STNWG,3,F,E,1
16363,10100,0.380561259,1,1,9615.444977,HBACK,2,F,A,3
16364,13900,0.180698152,0,0,0,HBACK,1,M,D,1
16365,9300,0.498288843,0,0,0,HBACK,3,F,C,1
16366,14900,0.10403833,0,0,0,STNWG,4,M,C,3
16367,52990,0.536618754,0,0,0,STNWG,1,F,B,2
16368,20600,0.380561259,0,0,0,STNWG,2,F,A,3
16369,11000,0.180698152,0,0,0,HBACK,3,F,C,3
16370,27000,0.462696783,0,0,0,STNWG,1,F,F,2
16371,19800,0.421629021,0,0,0,HBACK,2,M,C,1
16372,17400,0.93908282,0,0,0,HBACK,2,F,D,6
16373,13400,0.536618754,0,0,0,SEDAN,3,M,C,3
16374,25900,0.462696783,0,0,0,HBACK,1,F,B,3
16375,11400,0.588637919,0,0,0,MCARA,4,M,B,1
16376,31100,0.432580424,0,0,0,TRUCK,2,M,D,2
16377,14600,0.125941136,0,0,0,UTE,2,M,C,5
16378,2400,0.465434634,0,0,0,UTE,4,M,B,2
16379,35200,0.421629021,0,0,0,STNWG,2,F,C,2
16380,15200,0.583162218,0,0,0,HBACK,3,F,A,5
16381,48400,0.024640657,0,0,0,TRUCK,1,F,D,1
16382,11200,0.024640657,0,0,0,STNWG,4,M,A,2
16383,8200,0.462696783,0,0,0,UTE,4,M,C,5
16384,15700,0.93908282,0,0,0,SEDAN,2,F,A,4
16385,38500,0.134154689,0,0,0,UTE,1,F,E,2
16386,23100,0.180698152,1,1,502.4499998,STNWG,3,M,C,4
16387,11700,0.177960301,0,0,0,SEDAN,3,F,C,2
16388,15000,0.221765914,0,0,0,STNWG,4,F,D,3
16389,8800,0.459958932,0,0,0,HBACK,3,F,C,2
16390,11300,0.090349076,0,0,0,STNWG,4,F,C,5
16391,12200,0.424366872,0,0,0,UTE,4,F,F,1
16392,18100,0.777549624,0,0,0,SEDAN,2,M,B,5
16393,55000,0.859685147,1,1,902.7099991,SEDAN,2,F,C,4
16394,3900,0.8678987,0,0,0,SEDAN,4,F,D,6
16395,14900,0.164271047,0,0,0,HBACK,3,F,A,4
16396,43700,0.065708419,0,0,0,STNWG,2,M,B,3
16397,9600,0.087611225,0,0,0,SEDAN,3,F,B,4
16398,11100,0.13963039,0,0,0,HBACK,2,F,A,4
16399,46600,0.432580424,0,0,0,STNWG,1,F,B,4
16400,18500,0.859685147,0,0,0,HBACK,1,F,C,3
16401,18500,0.481861739,0,0,0,UTE,1,M,C,5
16402,8500,0.427104723,0,0,0,HBACK,3,F,A,3
16403,31930,0.240930869,0,0,0,STNWG,1,F,A,2
16404,16000,0.199863108,0,0,0,HBACK,2,M,C,3
16405,14300,0.221765914,0,0,0,HBACK,2,F,B,6
16406,18200,0.777549624,1,1,1296.589996,HBACK,2,F,C,1
16407,46600,0.432580424,0,0,0,STNWG,1,M,E,4
16408,13400,0.180698152,0,0,0,UTE,2,M,B,5
16409,12700,0.427104723,0,0,0,SEDAN,3,F,A,3
16410,26800,0.13963039,0,0,0,STNWG,1,F,C,6
16411,14600,0.180698152,0,0,0,HBACK,1,F,A,5
16412,15700,0.93908282,0,0,0,SEDAN,2,M,D,6
16413,17500,0.13963039,0,0,0,STNWG,4,M,C,4
16414,22900,0.432580424,0,0,0,SEDAN,1,M,B,4
16415,15900,0.364134155,0,0,0,HDTOP,4,M,C,2
16416,4800,0.895277207,0,0,0,HBACK,4,F,B,4
16417,39300,0.432580424,0,0,0,STNWG,1,F,A,3
16418,8800,0.060232717,0,0,0,HBACK,3,F,C,5
16419,29800,0.517453799,0,0,0,SEDAN,3,F,A,2
16420,12600,0.177960301,0,0,0,HBACK,1,F,C,2
16421,21700,0.832306639,0,0,0,TRUCK,2,M,E,5
16422,22900,0.391512663,0,0,0,SEDAN,1,M,A,6
16423,11200,0.481861739,0,0,0,UTE,4,M,C,5
16424,11000,0.93908282,0,0,0,SEDAN,3,F,D,3
16425,12700,0.31211499,0,0,0,HBACK,1,F,C,2
16426,18500,0.432580424,0,0,0,SEDAN,1,F,A,2
16427,17400,0.180698152,0,0,0,SEDAN,2,F,B,2
16428,10600,0.180698152,0,0,0,SEDAN,3,M,C,4
16429,13500,0.539356605,0,0,0,HBACK,2,F,C,1
16430,6600,0.030116359,0,0,0,HBACK,4,M,A,3
16431,16500,0.221765914,0,0,0,HBACK,2,F,C,2
16432,19600,0.459958932,0,0,0,SEDAN,1,F,C,1
16433,21500,0.432580424,0,0,0,STNWG,3,F,D,3
16434,14100,0.180698152,0,0,0,HBACK,1,F,A,4
16435,20900,0.432580424,1,1,1811.82,SEDAN,2,F,D,4
16436,13500,0.229979466,0,0,0,HBACK,2,F,C,1
16437,5200,0.413415469,0,0,0,SEDAN,4,M,A,1
16438,33800,0.517453799,0,0,0,HDTOP,2,F,C,4
16439,20600,0.180698152,0,0,0,UTE,3,M,E,5
16440,9100,0.514715948,0,0,0,HBACK,4,M,A,1
16441,17600,0.509240246,0,0,0,HBACK,2,F,A,2
16442,20900,0.339493498,0,0,0,STNWG,4,M,F,2
16443,9400,0.180698152,0,0,0,SEDAN,3,F,C,2
16444,18900,0.041067762,0,0,0,HBACK,1,F,A,2
16445,12100,0.845995893,0,0,0,HBACK,2,M,D,3
16446,11400,0.432580424,0,0,0,SEDAN,3,F,B,2
16447,13200,0.246406571,1,1,200,SEDAN,3,F,B,4
16448,13300,0.079397673,0,0,0,TRUCK,4,M,A,4
16449,14400,0.432580424,0,0,0,HBACK,2,F,A,1
16450,10900,0.832306639,1,1,200,SEDAN,3,F,C,4
16451,7500,0.024640657,0,0,0,SEDAN,4,M,C,4
16452,44400,0.120465435,0,0,0,STNWG,1,M,C,2
16453,23100,0.158795346,0,0,0,HBACK,1,M,A,5
16454,12200,0.936344969,0,0,0,HBACK,3,F,A,4
16455,7700,0.517453799,0,0,0,HBACK,4,F,D,2
16456,46700,0.517453799,0,0,0,STNWG,1,M,B,5
16457,13600,0.199863108,0,0,0,HBACK,2,F,C,3
16458,23900,0.052019165,0,0,0,SEDAN,1,F,C,4
16459,8000,0.221765914,0,0,0,HBACK,4,F,D,4
16460,9100,0.240930869,0,0,0,STNWG,3,F,A,4
16461,31400,0.845995893,0,0,0,UTE,3,M,F,4
16462,9400,0.221765914,0,0,0,SEDAN,3,F,B,3
16463,19000,0.219028063,0,0,0,PANVN,3,F,B,4
16464,20600,0.246406571,0,0,0,STNWG,3,M,E,4
16465,18900,0.845995893,0,0,0,HBACK,2,M,B,2
16466,10400,0.832306639,0,0,0,HBACK,2,M,C,4
16467,7700,0.065708419,0,0,0,SEDAN,4,M,E,2
16468,23800,0.224503765,0,0,0,SEDAN,2,M,A,5
16469,21900,0.777549624,0,0,0,UTE,3,M,A,2
16470,12600,0.024640657,0,0,0,SEDAN,3,F,C,2
16471,13900,0.845995893,0,0,0,HBACK,2,F,C,5
16472,13900,0.145106092,0,0,0,HBACK,1,F,A,1
16473,15500,0.503764545,0,0,0,SEDAN,4,F,B,5
16474,15800,0.832306639,0,0,0,PANVN,2,M,A,4
16475,12900,0.845995893,0,0,0,SEDAN,3,F,A,2
16476,17400,0.936344969,0,0,0,HBACK,2,M,A,2
16477,32000,0.268309377,0,0,0,UTE,2,F,B,3
16478,33600,0.177960301,0,0,0,STNWG,2,M,C,4
16479,12900,0.517453799,0,0,0,SEDAN,3,F,A,2
16480,10200,0.180698152,0,0,0,SEDAN,3,M,C,4
16481,34590,0.180698152,0,0,0,TRUCK,1,M,C,1
16482,17000,0.224503765,0,0,0,UTE,3,M,C,2
16483,3600,0.558521561,0,0,0,HBACK,4,F,B,2
16484,17300,0.999315537,0,0,0,PANVN,3,F,A,2
16485,14600,0.221765914,0,0,0,HBACK,2,F,E,4
16486,13600,0.150581793,0,0,0,HBACK,2,F,B,2
16487,24400,0.180698152,0,0,0,SEDAN,1,F,B,4
16488,26100,0.180698152,0,0,0,SEDAN,1,M,B,3
16489,17600,0.13963039,0,0,0,SEDAN,1,M,A,4
16490,6900,0.336755647,0,0,0,HBACK,4,F,B,4
